id,CPSI_verse,CPSI_chorus,version,year
12,1.295026,1.322579,top20v132,2021
13,1.452508,1.533598,top20v132,2021
14,1.38647,1.423541,top20v132,2021
15,1.421251,1.623004,top20v132,2021
16,1.505789,1.540943,top20v132,2021
17,1.247481,1.308786,top20v132,2021
18,1.998866,1.947558,top20v132,2021
19,1.812657,1.907935,top20v132,2021
0,1.303814,1.534387,top20v211,2021
1,1.207209,1.178367,top20v211,2021
2,1.395645,1.297593,top20v211,2021
3,1.874385,1.608235,top20v211,2021
4,1.748478,1.795372,top20v211,2021
5,1.886828,1.56993,top20v211,2021
6,1.544925,1.43258,top20v211,2021
7,1.442375,1.388255,top20v211,2021
8,1.545744,1.255915,top20v211,2021
9,1.276982,1.356686,top20v211,2021
10,1.461287,1.178367,top20v211,2021
11,1.729886,1.814276,top20v211,2021
12,1.523585,1.56993,top20v211,2021
13,1.642956,1.35829,top20v211,2021
14,1.522761,1.499634,top20v211,2021
15,1.662607,1.153207,top20v211,2021
16,1.607991,1.653072,top20v211,2021
17,1.505739,1.400174,top20v211,2021
18,1.889769,1.51101,top20v211,2021
19,1.847575,1.598418,top20v211,2021
0,1.457402,1.907153,top20v212,2021
1,1.422945,1.393535,top20v212,2021
2,1.707083,1.554577,top20v212,2021
3,2.358546,1.957191,top20v212,2021
4,1.941122,1.910377,top20v212,2021
5,2.360779,1.851457,top20v212,2021
6,1.875509,1.757844,top20v212,2021
7,1.616068,1.510038,top20v212,2021
8,1.555672,1.330225,top20v212,2021
9,1.460661,1.553161,top20v212,2021
10,1.728887,1.393535,top20v212,2021
11,1.987263,2.173447,top20v212,2021
12,1.775426,1.851457,top20v212,2021
13,1.77263,1.425791,top20v212,2021
14,1.518479,1.424262,top20v212,2021
15,1.97245,1.367101,top20v212,2021
16,1.536499,1.483474,top20v212,2021
17,1.700856,1.327595,top20v212,2021
18,2.199802,1.797487,top20v212,2021
19,2.434912,2.016883,top20v212,2021
0,1.194118,1.336544,top20v221,2021
1,1.127915,0.445626,top20v221,2021
2,1.307066,1.118401,top20v221,2021
3,1.581254,0.0,top20v221,2021
4,1.798638,1.267481,top20v221,2021
5,1.903569,0.428838,top20v221,2021
6,1.498923,1.553935,top20v221,2021
7,1.433115,0.462139,top20v221,2021
8,1.555613,1.857248,top20v221,2021
9,1.285332,1.534233,top20v221,2021
10,1.449627,1.626499,top20v221,2021
11,1.730578,0.0,top20v221,2021
12,1.500748,1.453357,top20v221,2021
13,1.622298,0.821611,top20v221,2021
14,1.548728,1.403214,top20v221,2021
15,1.728044,0.0,top20v221,2021
16,1.555613,1.20102,top20v221,2021
17,1.373623,0.0,top20v221,2021
18,1.763617,1.288131,top20v221,2021
19,1.65558,0.428838,top20v221,2021
0,1.424817,1.432416,top20v222,2021
1,1.366581,1.328101,top20v222,2021
2,1.621684,1.551109,top20v222,2021
3,1.865793,1.859343,top20v222,2021
4,1.971854,1.991948,top20v222,2021
5,2.381698,1.93103,top20v222,2021
6,1.530703,1.688602,top20v222,2021
7,1.599284,1.565147,top20v222,2021
8,1.530433,1.385936,top20v222,2021
9,1.44006,1.63753,top20v222,2021
10,1.684704,1.328101,top20v222,2021
11,2.008705,2.300306,top20v222,2021
12,1.79866,1.93103,top20v222,2021
13,1.756878,1.564397,top20v222,2021
14,1.673433,1.646179,top20v222,2021
15,2.058743,1.319174,top20v222,2021
16,1.530433,1.549807,top20v222,2021
17,1.489862,1.386756,top20v222,2021
18,2.063545,1.980055,top20v222,2021
19,2.147042,2.065397,top20v222,2021
0,1.566693,1.749673,top20v231,2021
1,1.516297,1.490552,top20v231,2021
2,1.754288,1.681893,top20v231,2021
3,2.199679,2.172707,top20v231,2021
4,2.273679,2.321202,top20v231,2021
5,2.135968,1.909128,top20v231,2021
6,1.966378,1.863241,top20v231,2021
7,2.090086,2.048883,top20v231,2021
8,2.269393,1.65722,top20v231,2021
9,1.643787,1.713661,top20v231,2021
10,1.841686,1.490552,top20v231,2021
11,2.372962,2.291765,top20v231,2021
12,1.967042,1.909128,top20v231,2021
13,2.626759,1.884938,top20v231,2021
14,2.291822,2.254742,top20v231,2021
15,2.101965,1.425943,top20v231,2021
16,2.269393,2.276003,top20v231,2021
17,1.765193,1.882153,top20v231,2021
18,1.92605,1.810491,top20v231,2021
19,2.260653,2.170662,top20v231,2021
0,1.265121,1.241337,top20v232,2021
1,1.322152,1.267648,top20v232,2021
2,1.560254,1.571422,top20v232,2021
3,1.320573,1.363597,top20v232,2021
4,1.607291,1.668219,top20v232,2021
5,1.319373,1.320316,top20v232,2021
6,1.487066,1.636712,top20v232,2021
7,1.294418,1.312637,top20v232,2021
8,1.490414,1.505029,top20v232,2021
9,1.557342,1.297772,top20v232,2021
10,1.30477,1.267648,top20v232,2021
11,1.472081,1.621784,top20v232,2021
12,1.28718,1.320316,top20v232,2021
13,1.44684,1.508335,top20v232,2021
14,1.374809,1.421657,top20v232,2021
15,1.398299,1.623098,top20v232,2021
16,1.490414,1.530691,top20v232,2021
17,1.24202,1.314613,top20v232,2021
18,1.968467,1.959366,top20v232,2021
19,1.808047,1.907655,top20v232,2021
